H14-2796,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,22,,Deze publieke investeringen moeten samengaan met het loskrijgen van een boeggolf aan private investeringen in de toekomst van de haven.,T09,"T09: Havens, scheepvaart en vaarwegen",De Rotterdamse haven,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2797,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,22,,"Samen met de andere belanghebbenden werken we uit welke maatregelen nodig zijn om deze knelpunten op te lossen, en ook welke investeringen op het gebied van klimaat, gezondheid, bereikbaarheid en werkgelegenheid moeten worden gedaan om de haven toekomstbestendig te maken. Het plan moet duidelijkheid bieden over ons pad richting klimaatneutraliteit in 2050 en zal een substantiële publiek-private investeringsagenda bevatten.",T09; T11,"T09: Havens, scheepvaart en vaarwegen; T11: Visies, programma’s en uitvoering",De Rotterdamse haven,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-2798,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,22,,We bouwen verder aan een haven waarin kwaliteit en toegevoegde waarde het winnen van alleen maar meer volume.,T09,"T09: Havens, scheepvaart en vaarwegen",De Rotterdamse haven,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2799,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,22,,"We bouwen verder aan een haven waarin kwaliteit en toegevoegde waarde het winnen van alleen maar meer volume. Als actieve aandeelhouder sturen we op een snellere transitie, een sterke economie en ruimte voor innovatie.",T06; T09,"T06: Overig binnen afbakening; T09: Havens, scheepvaart en vaarwegen",De Rotterdamse haven,2,2,Innovatie of kans,,Nee,H14 volledige paginatekstscan
H14-2800,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,22,,"We intensiveren daarvoor onze samenwerking met de Rijksover heid, de provincie, de EU, het Havenbedrijf, de industrie, logistiek, onderwijsinstel lingen en bewoners.",T09; T11,T09: Vracht- en regionale logistiek; T11: Interbestuurlijke samenwerking,De Rotterdamse haven,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-2801,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,22,,"We versterken het haven-innovatie ecosysteem door kennisinstellingen, investeerders en ondernemers in het havengebied bij elkaar te brengen in een campusontwikkeling met de TU Delft.",T09,"T09: Havens, scheepvaart en vaarwegen",De Rotterdamse haven,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-2802,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,22,,We werken toe naar een haven met minimaal gebruik van fossiele brandstof,T09,"T09: Havens, scheepvaart en vaarwegen",De Rotterdamse haven,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2803,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,23,,De Vergunningenloods zetten we in voor bedrijven in de haven en industrie om de energietransitie te versnellen.,T09,"T09: Havens, scheepvaart en vaarwegen",en vergroten de beschikbaarheid van kapitaal voor veelbelovende startups,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2804,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,23,,Deze doelen geven richting aan de keuzes die we maken voor de stad en de haven.,T09,T09: Stads- en last-mile-logistiek,en vergroten de beschikbaarheid van kapitaal voor veelbelovende startups,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2805,Rotterdam,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-070,Rotterdam.pdf,23,,Ook zet Rotterdam zich in voor een snelle aanleg van de Delta Rhine Corridor.,T04,"T04: Hoofdwegen, corridors en aansluitingen",en vergroten de beschikbaarheid van kapitaal voor veelbelovende startups,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
