H14-2996,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,"Vanwege het uitvoeren van al deze maatregelen, de bouw van extra woningen en het onderhoud aan de openbare ruimte vinden er veel werkzaamheden plaats in de stad. Dat is goed, maar dit zet de bereikbaarheid van de stad onder druk.",T11,"T11: Visies, programma’s en uitvoering",- 54 -,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-2997,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,Verder optimaliseren we het kruispunt bij de Ringbaan Oost en de Bosscheweg.,T01,T01: Veilige inrichting en snelheid,- 54 -,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2998,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,"Voor de wijken waar we betaald parkeren invoeren, blijft het tot het einde van deze bestuursperiode mogelijk om 1,5 uur gratis te parkeren bij de wijkwinkelcentra.",T05,"T05: Tarieven, vergunningen en zones",- 54 -,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2999,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,We blijven ons ook inzetten voor een betere doorstroming op de A58.,T04,"T04: Hoofdwegen, corridors en aansluitingen",- 54 -,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3000,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,"We blijven ons ook inzetten voor een betere doorstroming op de A58. Vanwege het uitvoeren van al deze maatregelen, de bouw van extra woningen en het onderhoud aan de openbare ruimte vinden er veel werkzaamheden plaats in de stad.",T04; T06; T11,"T04: Hoofdwegen, corridors en aansluitingen; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T11: Visies, programma’s en uitvoering",- 54 -,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-3001,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,"We starten zo snel als mogelijk met de aanleg van diverse fietstunnels (Reeshofdijk, Langendijk en Baroniebaan).",T02,T02: Fietsnetwerk en routekwaliteit,- 54 -,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-3002,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,We zorgen dat de binnenstad goed bereikbaar blijft. Hiervoor realiseren we extra parkeermogelijkheden aan de randen van het centrum en twee transferia.,T05; T11,T05: Overig binnen afbakening; T11: Overig binnen afbakening,- 54 -,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-3003,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,54,,Zo voorkomen we onnodige verkeersbewegingen op de Parkring. De vastgestelde parkeerstrategie blijft ons uitgangspunt.,T05,T05: Overig binnen afbakening,- 54 -,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3004,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,55,,"We werken daarom aan een nieuw uitvoeringsprogramma Verkeersveiligheid, ook voor de andere vervoersmiddelen.",T01; T11,"T01: Overig binnen afbakening; T11: Visies, programma’s en uitvoering",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3005,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,55,,we realiseren extra gebouwde parkeercapaciteit en-hubs voor auto’s en beheerde en onbeheerde stallingen voor fietsen;,T02; T04; T05,"T02: Fietsnetwerk en routekwaliteit; T04: Doorstroming, verkeersdruk en ontsluiting; T05: Parkeercapaciteit en parkeerdruk",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3006,Tilburg,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-075,Tilburg.pdf,55,,"we voeren de parkeerstrategie, netwerkanalyse, (H)OV-concessie, de fiets- en loopagenda uit;",T02; T03; T05,T02: Fietsnetwerk en routekwaliteit; T03: Bus en openbaar vervoer; T05: Overig binnen afbakening,,3,3,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
