H14-3196,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,24,,"In samenspraak met de provincie willen we kijken hoe we meer grip kunnen krijgen op het openbaar vervoer in Utrecht. En met de regio blijven we werken aan prettige, veilig fietsroutes die ook door Utrecht lopen.",T01; T02; T03; T11,T01: Overig binnen afbakening; T02: Voetgangersnetwerk en lopen; T03: Bus en openbaar vervoer; T11: Interbestuurlijke samenwerking,,2,3,Beleidsopdracht,Samenwerkingsvraag,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3197,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,24,,We moeten de geografische uitbreiding van de milieuzone en zero-emissiezone uitstellen.,T07; T09,T07: Elektrificatie en zero-emissie; T09: Stads- en last-mile-logistiek,In samenspraak met de provincie willen we kijken,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3198,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,24,,vervoer in Utrecht. En met de regio blijven we,T11,T11: Interbestuurlijke samenwerking,In samenspraak met de provincie willen we kijken,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-3199,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,24,,"werken aan prettige, veilig fietsroutes die ook door Utrecht lopen.",T02,T02: Voetgangersnetwerk en lopen,In samenspraak met de provincie willen we kijken,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3200,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,28,,"In het meest gunstige geval is het nieuwe hoogspanningsstation in Utrecht Noord gereed als we de nieuwe gebiedsontwikkelingen moeten gaan aansluiten. En mochten we kiezen voor alternatieven, dan zorgen we ervoor dat een tijdelijke oplossing uiteindelijk bijdraagt aan de verduurzaming van ons toekomstige energiesysteem.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,,2,2,Beleidsopdracht,Probleem,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3201,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,31,,We maken geld vrij voor de grote opgaven zoals het onderhoud van bruggen – denk aan de Loobrug,T10,"T10: Bruggen, kades, sluizen en civiele kunstwerken",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3202,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,31,,het onderhoud van bruggen – denk aan de Loobrug,T10,"T10: Bruggen, kades, sluizen en civiele kunstwerken",We gaan bijplaatsingen tegen. Bijplaatsingen zijn,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3203,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,51,,Zo blijft de regiotaxi beschikbaar voor de mensen die deze het hardst nodig hebben.,T03; T08,T03: Vraagafhankelijk en doelgroepenvervoer; T08: Doelgroepen- en wijkvervoer,We zorgen ervoor dat inwoners zonder,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-3204,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,51,,de regiotaxi. De regiotaxi is belangrijk om mensen,T03; T08,T03: Vraagafhankelijk en doelgroepenvervoer; T08: Doelgroepen- en wijkvervoer,We zorgen ervoor dat inwoners zonder,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-3205,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,51,,met een medische beperking of mobiliteitsprobleem,T08,T08: Mensen met een beperking en ouderen,We zorgen ervoor dat inwoners zonder,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3206,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,63,,parkeerbeleid of als het contact met de gemeente,T05,T05: Overig binnen afbakening,6.1 De stad in:,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3207,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,73,,"4. Duurzame bereikbaarheid Verkeersveiligheid In de investeringsstrategie maken we 0,5 miljoen vrij voor verkeersveiligheid",T01,T01: Overig binnen afbakening,4. Duurzame bereikbaarheid,3,3,Investering,,Nee,H14 volledige paginatekstscan
H14-3208,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,73,,Blok A zondag betaald parkeren invoeren,T05,"T05: Tarieven, vergunningen en zones",4. Duurzame bereikbaarheid,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-3209,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,78,,"Sport, spelen en bewegen in de openbare ruimte Mobiliteit Inclusief sparen voor de Demkabrug en de Rijnenburglijn 0,8 0,8 0,9 1,0 1,1 1,2 1,4 1,5 1,7 1,8 2,0 2,1 2,3 2,4 Energietransitie We geven invullen aan de investeringen verbonden aan de energietransitie (afspraken RES) voor opwek duurzame energie",T06,T06: Herverdeling van openbare ruimte,Tabel 3B - Kapitaal- en overige lasten investeringspakket x 1.000.000 euro,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3210,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,80,,Ambtelijke beleidsinzet verminderen; we ontzien het fietser- voetganger en verkeersveiligheids-beleid zoveel mogelijk,T01; T02,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Voetgangersnetwerk en lopen,Tabel 5 - Financiële dekking uitgesplitst per programma (bedragen x 1.000 euro),1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3211,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,80,,"Wel ontzien we fietsers, voetgangers en verkeersveiligheid zoveel mogelijk",T01; T02,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Voetgangersnetwerk en lopen,Tabel 5 - Financiële dekking uitgesplitst per programma (bedragen x 1.000 euro),1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3212,Utrecht,Rechtstreeks,Rechtstreeks,Utrecht,SRC-077,Utrecht.pdf,81,,Aanscherpen gebruik regiotaxi Benutten opvangreserve De reserve opvang zetten we breed in om de kosten van de opvang te dekken,T03; T08; T11,"T03: Vraagafhankelijk en doelgroepenvervoer; T08: Doelgroepen- en wijkvervoer; T11: Financiering, subsidie en cofinanciering",7. Passende ondersteuning,3,3,Investering,,Nee,H14 volledige paginatekstscan
H14-3213,Vaals,Via regio,RMO Zuid-Limburg,Limburg,SRC-078,Vaals.pdf,9,,toenemende verkeersdrukte en daarmee samenhangende veiligheid en luchtkwaliteit vragen ook om dergelijke duurzame keuzes - duurzaamheid in vervoer betekent zoeken naar slimme oplossingen - dit terwijl het openbaar vervoer (in onze regio) onder druk staat,T01; T03; T06,T01: Overig binnen afbakening; T03: Bus en openbaar vervoer; T06: Overig binnen afbakening,,1,2,Samenwerkingsvraag,Innovatie of kans,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3214,Vaals,Via regio,RMO Zuid-Limburg,Limburg,SRC-078,Vaals.pdf,9,,meerwaarde (regionale) pilot Gratis Openbaar Vervoer voor toeristen onderzoeken - ons inzetten voor het herstel van de busverbinding Vaals-Vijlen-Mechelen alsmede een betere overstap richting Heerlen in Nijswiller,T03; T08; T11,"T03: Haltes, overstappen en OV-knooppunten; T08: Betaalbaarheid en minima; T11: Interbestuurlijke samenwerking",,2,2,Samenwerkingsvraag,Kennis- of capaciteitsvraag,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3215,Vaals,Via regio,RMO Zuid-Limburg,Limburg,SRC-078,Vaals.pdf,9,,"verkeersdruk verminderen en (toenemende) verkeersstromen goed ‘leiden’ […] de mogelijkheden voor het aanpakken van de verkeersdrukte op plekken als de Maastrichterlaan nader onderzoeken (o.a. vanwege toenemend sluipverkeer vanwege grenscontroles, invoering Tol etc.) - onderzoeken hoe het toeristisch verkeer op bepaalde plekken omgeleid kan worden",T04; T06; T11,"T04: Doorstroming, verkeersdruk en ontsluiting; T06: Overig binnen afbakening; T11: Kennis, data, monitoring en capaciteit",,2,2,Kennis- of capaciteitsvraag,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3216,Vaals,Via regio,RMO Zuid-Limburg,Limburg,SRC-078,Vaals.pdf,9,,"Wat weten we: - verantwoord richting toekomst betekent weloverwogen keuzes maken voor het aanpakken van de huidige noden zonder toekomstige generaties met te voorziene problemen op te zadelen (duurzame keuzes) - de afhankelijkheid van fossiele brandstoffen legt de laatste jaren voortdurend de kwetsbaarheid van onze economie en onze toekomst bloot - klimaatontwikkelingen en hittestress hebben steeds meer invloed op onze leefkwaliteit en vragen om investeringen - toenemende verkeersdrukte en daarmee samenhangende veiligheid en luchtkwaliteit vragen ook om dergelijke duurzame keuzes - duurzaamheid in vervoer betekent zoeken naar slimme oplossingen - dit terwijl het openbaar vervoer (in onze regio) onder druk staat Wat willen we: - bewustwording mbt. duurzaamheid en klimaatadaptatie bij onze inwoners stimuleren - ons karakteristiek landschap beschermen m.b.t. alternatieve energiebronnen - aandacht voor klimaatbestendigheid (o.a. water, schaduw) in onze plannen (bijvoorbeeld Masterplan Openbare Ruimte en plan Verbeek) - verkeersdruk verminderen en (toenemende) verkeersstromen goed ‘leiden’ - goed en betaalbaar openbaar vervoer Wat gaan we doen: - continueren van de huidige koers (Regionale Energie Strategie) m.b.t. het tegenhouden van grootschalige windmolens- en zonneparken in het landschap - ondersteunen van lokale initiatieven voor verduurzaming en groene energie, met als prioriteit isolatie en verduurzaming van woningen, voor iedereen (energie-armoede) - de mogelijkheden voor het aanpakken van de verkeersdrukte op plekken als de Maastrichterlaan nader onderzoeken (o.a. vanwege toenemend sluipverkeer vanwege grenscontroles, invoering Tol etc.) - onderzoeken hoe het toeristisch verkeer op bepaalde plekken omgeleid kan worden - meerwaarde (regionale) pilot Gratis Openbaar Vervoer voor toeristen onderzoeken - ons inzetten voor het herstel van de busverbinding Vaals-Vijlen-Mechelen alsmede een betere overstap richting Heerlen in Nijswiller",T03; T04; T06; T11,"T03: Haltes, overstappen en OV-knooppunten; T04: Doorstroming, verkeersdruk en ontsluiting; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T11: Interbestuurlijke samenwerking",Verantwoord Verder,2,2,Samenwerkingsvraag,Probleem,Nee,H14 volledige paginatekstscan
H14-3217,Vaals,Via regio,RMO Zuid-Limburg,Limburg,SRC-078,Vaals.pdf,10,,"continueren van de Toeristische Agenda, waarbij kwaliteitstoerisme en ontwikkelingen die passen bij het karakter van Vaals prioriteit krijgen - verder uitvoeren van het 12 Puntenplan (toeristische) Verkeersdruk",T04; T06; T11,"T04: Doorstroming, verkeersdruk en ontsluiting; T06: Overig binnen afbakening; T11: Visies, programma’s en uitvoering",,2,2,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
