H14-1096,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,49,,Om mobiliteit onder ouderen te vergroten en eenzaamheid tegen te gaan komt er een OVregeling voor Dordtse 70-plussers.,T08,T08: Mensen met een beperking en ouderen,Dordrecht) is cruciaal. Station Dordrecht wordt,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1097,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,49,,"Parkeren We willen een binnenstad die prettig en aantrekkelijk is, met ruimte voor bezoekers, terrassen en een goede woonkwaliteit.",T05; T06,T05: Parkeercapaciteit en parkeerdruk; T06: Overig binnen afbakening,Dordrecht) is cruciaal. Station Dordrecht wordt,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1098,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,49,,Station Dordrecht wordt vernieuwd en toekomstbestendig gemaakt en het nieuwe station Campus Leerpark realiseren we samen met het Rijk. Dit versterkt zowel de Campus als het Gezondheidspark. De bus is voor veel Dordtenaren een belangrijk vervoersmiddel.,T03; T11,"T03: Spoor, stations, tram en metro; T11: Interbestuurlijke samenwerking",Dordrecht) is cruciaal. Station Dordrecht wordt,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-1099,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,49,,"We zetten alles op alles om belangrijke trein- en busverbindingen te behouden en te verbeteren, onder andere via stevige lobby richting provincie en Rijk.",T03; T11,"T03: Spoor, stations, tram en metro; T11: Interbestuurlijke samenwerking",Dordrecht) is cruciaal. Station Dordrecht wordt,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-1100,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,49,,de bus reizen. Samen met de provinciale OVregeling voor minima blijft het busvervoer binnen Dordrecht betaalbaar voor zowel ouderen als inwoners met een lager inkomen.,T03,T03: Bus en openbaar vervoer,Dordrecht) is cruciaal. Station Dordrecht wordt,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1101,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,50,,"We zetten alles op alles om te voorkomen dat de stad vastloopt, met duidelijke afspraken over planning, tijdelijke maatregelen, communicatie en alternatieven voor OV en fiets.",T02; T03,T02: Fietsnetwerk en routekwaliteit; T03: Bus en openbaar vervoer,,2,3,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1102,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,50,,"Als eiland zijn we extra kwetsbaar. We zetten alles op alles om te voorkomen dat de stad vastloopt, met duidelijke afspraken over planning, tijdelijke maatregelen, communicatie en alternatieven voor OV en fiets.",T02; T03; T11,"T02: Fietsnetwerk en routekwaliteit; T03: Bus en openbaar vervoer; T11: Visies, programma’s en uitvoering",Het opheffen van straatparkeerplaatsen in de Dankzij structurele inzet van de scanauto,3,3,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-1103,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,50,,Daarom evalueren we hoe we de huidige aanpak rond betaald parkeren kunnen verbeteren.,T05,"T05: Tarieven, vergunningen en zones",Het opheffen van straatparkeerplaatsen in de Dankzij structurele inzet van de scanauto,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1104,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,50,,Dankzij structurele inzet van de scanauto verminderen we het aantal mensen dat op straat parkeert zonder te betalen.,T05,T05: Overig binnen afbakening,Het opheffen van straatparkeerplaatsen in de Dankzij structurele inzet van de scanauto,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1105,Dordrecht,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-027,Dordrecht.pdf,50,,De capaciteit in parkeergarages breiden we stapsgewijs uit.,T05,"T05: Garages, P+R en randparkeren",Het opheffen van straatparkeerplaatsen in de Dankzij structurele inzet van de scanauto,1,1,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
