H14-3296,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,"Deze ingreep verbetert de doorstroming rondom Venlo en draagt tegelijkertijd bij aan het verminderen van verkeersdruk en geluidsoverlast langs de A73, onder andere bij Vossener en Boekend.",T04,"T04: Hoofdwegen, corridors en aansluitingen",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3297,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,"Een hedendaagse versie, die vooral uitvoeringsgericht is. Daarin komen met deelnotities voor bijvoorbeeld verkeersveiligheid, bereikbaarheid binnenstad, grote infrastructuur, parkeren en dergelijke.",T01; T05; T11,"T01: Overig binnen afbakening; T05: Parkeercapaciteit en parkeerdruk; T11: Visies, programma’s en uitvoering",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3298,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,En we onderzoeken of de Arsenaalgarage daarna gehandhaafd kan blijven voor parkeren van bewoners en bezoekers en/of fietsparkeren in het centrum.,T02; T05; T11,"T02: Fietsparkeren; T05: Garages, P+R en randparkeren; T11: Kennis, data, monitoring en capaciteit",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-3299,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,In de wijken werken we samen met inwoners en op verzoek van inwoners aan meer autoluwe straten met meer ruimte voor spelende kinderen.,T04; T06,T04: Verkeerscirculatie en autoluwte; T06: Herverdeling van openbare ruimte,ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-3300,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,"Met de groei van de stad en regio is een toekomstbestendige verkeersstructuur van groot belang voor inwoners, ondernemers en de regionale economie.",T11,T11: Interbestuurlijke samenwerking,ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-3301,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,"Om dat te bereiken, moeten we actief inzetten op de Delta Rhine Corridor (DRC) en Waterstofnetwerk Nederland.",T04,"T04: Hoofdwegen, corridors en aansluitingen",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3302,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,Voor de logistieke hotspot Greenport Venlo blijft een handige overgang van goederenvervoer naar het spoor en water cruciaal.,T03; T09,"T03: Spoor, stations, tram en metro; T09: Vracht- en regionale logistiek",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3303,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,Voor het spoor richten we ons vooral op een verbetering van het spoor bij de terminals in Blerick.,T03,"T03: Spoor, stations, tram en metro",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3304,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,Voor wat betreft het water staat de havenontwikkeling centraal.,T09,"T09: Havens, scheepvaart en vaarwegen",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3305,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,14,,We doen dit door samen met inwoners plannen op te stellen. In de wijken werken we samen met inwoners en op verzoek van inwoners aan meer autoluwe straten met meer ruimte voor spelende kinderen.,T04; T06; T11,"T04: Verkeerscirculatie en autoluwte; T06: Herverdeling van openbare ruimte; T11: Visies, programma’s en uitvoering",ParkerenVenlo blijft zich inzetten voor een goede bereikbaarheid van de autosnelwegen,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-3306,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,15,29,"Opkomen voor de belangen van Venlo We zetten ons actief in om de belangen van Venlo onder de aandacht te brengen bij Provincie, Rijk en Europa. Dat is nodig om kansen te benutten en uitdagingen aan te pakken, bijvoorbeeld op het gebied van woningbouw, bereikbaarheid, energie en werk.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,,2,2,Beleidsopdracht,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3307,Venlo,Rechtstreeks,Rechtstreeks,Limburg,SRC-080,Venlo.pdf,15,,"Dat is nodig om kansen te benutten en uitdagingen aan te pakken, bijvoorbeeld op het gebied van woningbouw, bereikbaarheid, energie en werk. We zoeken samenwerking en zorgen dat we op tijd aan de juiste tafel zitten bij plannen en besluiten die voor Venlo belangrijk zijn.",T11,T11: Interbestuurlijke samenwerking,3 De kracht van verbinding Opkomen voor de belangen van Venlo,1,1,Probleem,,Nee,H14 volledige paginatekstscan
