H14-3396,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,18,,De uitgestrekte wandel- en fietsroutes en een uniek natuurgebied zoals de Kunderberg zijn belangrijke onderdelen die zorgen voor de aantrekkelijkheid van het buitengebied.,T02,T02: Voetgangersnetwerk en lopen,,1,1,Samenwerkingsvraag,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3397,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,19,,De ligging van onze gemeente maakt dat er veel verkeer (middels weg en openbaar vervoer) gebruik maakt van onze verbindingen tussen het Heuvelland en Parkstad.,T03; T04,T03: Bus en openbaar vervoer; T04: Overig binnen afbakening,,1,2,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3398,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,19,,"Het realiseren van een oplossing voor de Kerkstraat is complex, door het ontbreken van een alternatieve route. Deze zou geboden kunnen worden met het aanleggen van een ‘randweg’ rond Ubachsberg, maar vergt een brede verkenning. Deze verkenning gaat niet alleen over nut en noodzaak, maar ook over (on)mogelijkheden vanuit wet- en regelgeving en financiële opgave.",T01; T04; T06; T11,"T01: Veilige inrichting en snelheid; T04: Hoofdwegen, corridors en aansluitingen; T06: Overig binnen afbakening; T11: Overig binnen afbakening",,2,2,Kennis- of capaciteitsvraag,Beleidsopdracht,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3399,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,19,,In het recent geactualiseerde Mobiliteitsplan zijn afwegingen gemaakt rond prioritering van mobiliteitsopgaven en -projecten. Deze spreken voor zich met een duidelijke focus op de Kerkstraat in Ubachsberg en de Klimmenderstraat in Klimmen.,T01; T04; T06; T11,"T01: Veilige inrichting en snelheid; T04: Overig binnen afbakening; T06: Overig binnen afbakening; T11: Visies, programma’s en uitvoering",,1,2,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3400,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,19,,BEREIKBAARHEID EN VERKEERSVEILIGHEID De ligging van onze gemeente maakt dat er veel verkeer (middels weg en openbaar vervoer) gebruik maakt van onze verbindingen tussen het Heuvelland en Parkstad.,T01; T03,T01: Veilige inrichting en snelheid; T03: Bus en openbaar vervoer,"vertalen in een heldere visie (onderdeel Omgevingsvisie), waarmee partners, zoals",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-3401,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,19,,"Deze zou geboden kunnen worden met het aanleggen van een ‘randweg’ rond Ubachsberg, maar vergt een brede verkenning.",T04; T11,"T04: Hoofdwegen, corridors en aansluitingen; T11: Overig binnen afbakening","vertalen in een heldere visie (onderdeel Omgevingsvisie), waarmee partners, zoals",2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-3402,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,19,,"voorbeelden van een leefbaarheidsopgave vanuit verkeersveiligheid en bereikbaarheid. Het realiseren van een oplossing voor de Kerkstraat is complex, door het ontbreken van een alternatieve route.",T01; T06; T11,"T01: Overig binnen afbakening; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit; T11: Overig binnen afbakening","vertalen in een heldere visie (onderdeel Omgevingsvisie), waarmee partners, zoals",2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-3403,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,20,,Voor deze en andere grote (integrale infrastructurele en openbare ruimte) projecten worden de keuzes over de benodigde en beschikbare investeringen gemaakt bij de actualisatie van het Strategisch Investeringsprogramma (STRIP).,T04; T06; T11,"T04: Overig binnen afbakening; T06: Herverdeling van openbare ruimte; T11: Visies, programma’s en uitvoering",,1,2,Investering,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-3404,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,20,,"Daarnaast wordt, mede in het licht van de verduurzamingsopgave, het steeds belangrijker om te focussen op duurzame mobiliteit.",T07,T07: Overig binnen afbakening,kunnen geven over de haalbaarheid van een mogelijke randweg. Vooropgesteld wordt,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-3405,Voerendaal,Via regio,RMO Zuid-Limburg,Limburg,SRC-083,Voerendaal.pdf,20,,"Daarnaast wordt, mede in het licht van de verduurzamingsopgave, het steeds belangrijker om te focussen op duurzame mobiliteit. Dit onderwerp, weliswaar regionaal opgepakt, dient vervolgens lokaal vertaald te worden, ook in relatie tot de ontwikkeling van woningbouwlocaties.",T06; T07; T11,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T07: Overig binnen afbakening; T11: Interbestuurlijke samenwerking,kunnen geven over de haalbaarheid van een mogelijke randweg. Vooropgesteld wordt,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
