H14-0196,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,"Continueren we het 1,5 uur gratis parkeren,",T05,T05: Parkeercapaciteit en parkeerdruk,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0197,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,bezoeken aan het centrum en het verlichten van de parkeerdruk in de omgeving.,T05,T05: Parkeercapaciteit en parkeerdruk,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0198,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,de OV mix en daarmee ook in de dorpen beschikbaar komen.,T03,T03: Bus en openbaar vervoer,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0199,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,drager voor het fietsvriendelijk maken van onze gemeente.,T02,T02: Fietsnetwerk en routekwaliteit,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0200,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,"fietsers niet van de autorijbaan gescheiden zijn, 30km per uur als gewenste snelheid.",T01; T02,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Fietsnetwerk en routekwaliteit,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0201,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,ongewenst sluipverkeer – zoals op de Ziende,T04,"T04: Doorstroming, verkeersdruk en ontsluiting",centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0202,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,"op verkeersveiligheid, leefbaarheid en het beperken van ongewenst gebruik.",T01; T06,"T01: Overig binnen afbakening; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit",centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0203,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,parkeerterreinen. Bij voorkeur zetten we in op,T05,T05: Overig binnen afbakening,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0204,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,verkeersveiligheid en een kwalitatieve impuls voor de leefomgeving.,T01,T01: Overig binnen afbakening,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0205,Alphen aan den Rijn,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-005,Alphen.pdf,19,,"zodanig in, om de verkeersveiligheid te bevorderen.",T01,T01: Overig binnen afbakening,centrum hieraan een significante bijdrage van auto’s en door te stimuleren dat,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
