H14-0496,Arnhem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-010,Arnhem.pdf,31,,Knelpunten met dekking 2026 2027 2028 2029 2030 I/S Parkeerexploitatie - bijstelling baten en lasten -672 -672 -676 -683 -683 S Parkeerexploitatie - bijstelling baten en lasten - dekking uit BR Bereikbaarheid 672 672 676 683 683 S,T05,T05: Overig binnen afbakening,Spoorzone Arnhem Oost - Aanloopverlies mobiliteithubs -200 S,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0497,Arnhem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-010,Arnhem.pdf,32,,"Belastingen, leges en heffingen 2026 2027 2028 2029 2030 I/S Verhoging OZB met CPI + 3%: inflatiecorrectie 2027 1.585 1.585 1.585 1.585 S Verhoging OZB met CPI + 3%: aanvullende indexatie 618 1.345 2.186 4.596 S Verhoging tarief toeristenbelasting met € 1 750 750 750 750 S Parkeerexploitatie – Indexatie parkeertarieven (CPI 2,3%) 242 243 243 243 S Verhogen parkeerbelasting met gemiddeld 30 cent 746 2.423 3.498 3.498 S",T05,"T05: Tarieven, vergunningen en zones",Initiatieven sociale cohesie - dekking uit BR Wmo en Jeugdzorg 350 I,3,3,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0498,Arnhem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-010,Arnhem.pdf,32,,Inrichtingskosten Kruispunt -100 I Inrichtingskosten Kruispunt - dekking uit BR Wmo en Jeugdzorg 100 I,T01,T01: Veilige inrichting en snelheid,Initiatieven sociale cohesie - dekking uit BR Wmo en Jeugdzorg 350 I,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0499,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,7,,"Daardoor blijft de vraag naar woningen hoog, neemt de vervoersvraag toe en groeit de behoefte aan zorg en ondersteuning. Nieuwe wijken en veranderingen in dorpen vragen om een goede balans tussen ruimte, voorzieningen en hoe mensen samenleven.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,1. Overkoepelende ontwikkelingen,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0500,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,7,,"Daarnaast maken we deel uit van regionale verbanden. Opgaven rond wonen, werken, mobiliteit en voorzieningen houden niet op bij de gemeentegrens. Samenwerking is daarom nodig, maar maakt het ook complexer.",T11,T11: Interbestuurlijke samenwerking,1. Overkoepelende ontwikkelingen,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0501,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,14,,"We werken samen met scholen, ouders en partners om een veilige en prettige schoolomgeving te waarborgen.",T01,T01: Schoolroutes en kwetsbare verkeersdeelnemers,Opgave 2: Gelijke kansen op meedoen en ontwikkelen,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0502,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,18,,"natuur, duurzaamheid, mobiliteit, cultuurhistorie, ruimtelijke kwaliteit en gezondheid. Met deze visie ligt er een duidelijke basis",T06,"T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit",3.2 Fysieke opgaven,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0503,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,22,,"We zetten ons in voor een toekomstbestendige economie. We stimuleren samenwerking, innovatie, verduurzaming en circulaire toepassingen op bedrijventerreinen en binnen lokale ketens. We nemen daar waar nodig een actieve en verbindende rol om gezamenlijke oplossingen mogelijk te maken op het gebied van energie, verduurzaming en bereikbaarheid.",T11,T11: Interbestuurlijke samenwerking,Opgave 8: Ruimte voor ondernemerschap,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0504,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,24,,Daarbij zetten wij in op duurzame vervoerwijzen én op een goede bereikbaarheid per weg. Wij willen ook bereiken dat het aantal verkeersslachtoffers binnen onze gemeente sterk afneemt.,T01,T01: Veilige inrichting en snelheid,,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0505,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,24,,"Wij stellen ons ten doel om het aantal verkeersslachtoffers binnen onze gemeente sterk te verminderen en zullen onder andere meer doen aan gedragsbeïnvloeding van verkeersdeelnemers, omdat gedrag vaak oorzaak blijkt te zijn van verkeersongevallen.",T01,"T01: Handhaving, educatie en veilig gedrag",,1,2,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0506,Barneveld,Rechtstreeks,Rechtstreeks,Gelderland,SRC-011,Barneveld.pdf,24,,Wij willen duurzame vervoerwijzen stimuleren zodat meer inwoners verplaatsingen over korte afstanden te voet en te fiets afleggen.,T02,T02: Fietsnetwerk en routekwaliteit,,1,1,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
