H14-2196,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,"Bij het onderhoud van onze wegen en pleinen benutten we koppelkansen om onze stad groener, toegankelijker en beweegvriendelijker te maken.",T10,T10: Wegenbeheer en onderhoudsniveau,Onze ambitie Openbaar Vervoer is onmisbaar voor de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2197,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,"Bij het onderhoud van onze wegen en pleinen benutten we koppelkansen om onze stad groener, toegankelijker en beweegvriendelijker te maken. Aanvullend zorgen we voor een kwaliteitsimpuls door de realisatie van verschillende ‘Straten van de toekomst’.",T10; T11,T10: Wegenbeheer en onderhoudsniveau; T11: Overig binnen afbakening,Onze ambitie Openbaar Vervoer is onmisbaar voor de,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-2198,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,Binnen onze compacte stad kiezen veel Maastrichtenaren ervoor om te voet of per fiets naar werk of onderwijs te reizen.,T02,T02: Fietsnetwerk en routekwaliteit,Onze ambitie Openbaar Vervoer is onmisbaar voor de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2199,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,Dat willen we verder stimuleren. In het centrum breiden we het aantal fietsparkeerplaatsen daarom fors uit.,T02,T02: Fietsparkeren,Onze ambitie Openbaar Vervoer is onmisbaar voor de,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2200,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,De concessie voor het busvervoer loopt tot eind 2031.,T03,T03: Bus en openbaar vervoer,Onze ambitie Openbaar Vervoer is onmisbaar voor de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2201,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,Deze bestuursperiode starten we met het autoluw maken van het Jekerkwartier en Wyck (waarbij we de uitkomsten van de pilot meenemen).,T04; T11,"T04: Verkeerscirculatie en autoluwte; T11: Kennis, data, monitoring en capaciteit",Onze ambitie Openbaar Vervoer is onmisbaar voor de,2,2,Innovatie of kans,,Nee,H14 volledige paginatekstscan
H14-2202,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,Deze periode zetten we onomkeerbare stappen op weg naar de bouw van tenminste één nieuwe P+R voorziening.,T05,"T05: Garages, P+R en randparkeren",Onze ambitie Openbaar Vervoer is onmisbaar voor de,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2203,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,Een goede bereikbaarheid is voorwaarde voor deze groeiambitie. Dagelijks reizen nu al tienduizenden forensen naar onze stad én reizen Maastrichtenaren op hun beurt naar de regio.,T11,T11: Interbestuurlijke samenwerking,Onze ambitie Openbaar Vervoer is onmisbaar voor de,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-2204,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,In lijn met de Omgevingsvisie kiezen we voor een autoluw centrum.,T04; T06,T04: Verkeerscirculatie en autoluwte; T06: Herverdeling van openbare ruimte,Onze ambitie Openbaar Vervoer is onmisbaar voor de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2205,Maastricht,Via regio,RMO Zuid-Limburg,Limburg,SRC-052,Maastricht.pdf,14,,"Met de trein, fiets en met de auto of klusbus.",T02; T03,"T02: Fietsnetwerk en routekwaliteit; T03: Spoor, stations, tram en metro",Onze ambitie Openbaar Vervoer is onmisbaar voor de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
