H14-2496,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,10,18–19,Het is van groot belang dat Noordoostpolder goed bereikbaar is via de weg en het spoor.,T03,"T03: Spoor, stations, tram en metro",,1,2,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-2497,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,10,18–19,Ruimte voor ondernemerschap en innovatie We bieden ruimte aan ondernemers en zetten in op het versterken van het innovatieve karakter van Noordoost polder. Onze ambitie is dat Noordoostpolder een sterke koploper is als het gaat om Agritech (Agrofood en de aanverwante maakindustrie) en over slimme mobiliteit.,T07,"T07: Slimme sturing, data en pilots",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-2498,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,10,,Onze ambitie is dat Noordoostpolder een sterke koploper is als het gaat om Agritech (Agrofood en de aanverwante maakindustrie) en over slimme mobiliteit. Dit doen we in nauwe samenwerking met onze onderwijs instellingen en het bedrijfsleven.,T07; T11,"T07: Slimme sturing, data en pilots; T11: Interbestuurlijke samenwerking",AMBITIE 4,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-2499,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,10,,We werken met minder belemmerende regels. Ruimte voor ondernemerschap en innovatie We bieden ruimte aan ondernemers en zetten in op het versterken van het innovatieve karakter van Noordoost polder. Onze ambitie is dat Noordoostpolder een sterke koploper is als het gaat om Agritech (Agrofood en de aanverwante maakindustrie) en over slimme mobiliteit.,T06; T07,"T06: Overig binnen afbakening; T07: Slimme sturing, data en pilots",AMBITIE 4,2,2,Innovatie of kans,,Nee,H14 volledige paginatekstscan
H14-2500,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,13,24,We continueren de ingezette lijn en stimuleren innovatieve vormen van mobiliteit. Blijvende inzet voor de realisatie van de Lelylijn De Lelylijn biedt kansen voor betere bereikbaarheid en maakt Noordoostpolder aantrekkelijker om te wonen en te werken.,T03,"T03: Spoor, stations, tram en metro",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-2501,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,13,,Blijvende inzet voor de realisatie van de Lelylijn De Lelylijn biedt kansen voor betere bereikbaarheid en maakt Noordoostpolder aantrekkelijker om te wonen en te werken.,T03; T11,"T03: Spoor, stations, tram en metro; T11: Overig binnen afbakening",AMBITIE 7,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2502,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,13,,"Een station in Emmeloord is essentieel. Deze ontwikkeling draagt bij aan economische groei, meer werkgelegenheid en kansen voor woningbouw.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,AMBITIE 7,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2503,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,13,,Een veilige N50 ter verbetering van onze bereikbaarheid De N50 is van groot belang voor de bereikbaarheid van Noordoostpolder en is op dit moment te onveilig.,T04,"T04: Hoofdwegen, corridors en aansluitingen",AMBITIE 7,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-2504,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,13,,"Een veilige en betrouwbare N50 is essentieel voor onze inwoners, ondernemers en de verdere economische ontwikkeling van de regio.",T04; T11,"T04: Hoofdwegen, corridors en aansluitingen; T11: Interbestuurlijke samenwerking",AMBITIE 7,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-2505,Noordoostpolder,Rechtstreeks,Rechtstreeks,Flevoland,SRC-061,Noordoostpolder.pdf,13,,Het gaat daarbij om maat regelen die zijn benoemd in het Mobiliteitsplan 2030. We blijven inzetten op het vergroten van de veiligheid en een betere doorstroming.,T04,"T04: Doorstroming, verkeersdruk en ontsluiting",AMBITIE 7,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
