H14-1696,Gulpen-Wittem,Via regio,RMO Zuid-Limburg,Limburg,SRC-037,Gulpen-Wittem.pdf,24,,Er wordt geïnvesteerd in laagdrempelige maatregelen die (het gevoel van) verkeersveiligheid stimuleren. Denk hierbij aan snelheidsindicatieborden en het schilderen van de maximumsnelheid op het wegdek.,T01; T11,T01: Veilige inrichting en snelheid; T11: Overig binnen afbakening,,2,2,Lokale kwestie,,Ja,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1697,Gulpen-Wittem,Via regio,RMO Zuid-Limburg,Limburg,SRC-037,Gulpen-Wittem.pdf,24,,"Naar Noord-Limburgs voorbeeld stimuleren wij de samenwerking tussen het openbaar vervoer met de Omnibuzz. Hierin verzorgt Omnibuzz het eerste en/of laatste stukje vervoer, tussen huis en (bus)station.",T03; T08; T11,"T03: Spoor, stations, tram en metro; T08: Overig binnen afbakening; T11: Interbestuurlijke samenwerking",,2,2,Lokale kwestie,,Ja,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1698,Gulpen-Wittem,Via regio,RMO Zuid-Limburg,Limburg,SRC-037,Gulpen-Wittem.pdf,24,,Met deze maatregelen maken wij Gulpen-Wittem sociaal sterker en beter bereikbaar. Door actief aan te sluiten bij de uitgangspunten van de Omgevingsvisie Lijn50 zoeken wij ook de (EU)regionale samenwerking op.,T11,T11: Interbestuurlijke samenwerking,LEEFBARE DORPEN,2,2,Samenwerkingsvraag,,Ja,H14 volledige paginatekstscan
H14-1699,Gulpen-Wittem,Via regio,RMO Zuid-Limburg,Limburg,SRC-037,Gulpen-Wittem.pdf,24,,f. Er wordt geinvesteerd in laagdrempelige maatregelen die (het gevoel van) verkeersveiligheid stimuleren.,T01,T01: Veilige inrichting en snelheid,LEEFBARE DORPEN,2,2,Beleidsopdracht,,Ja,H14 volledige paginatekstscan
H14-1700,Gulpen-Wittem,Via regio,RMO Zuid-Limburg,Limburg,SRC-037,Gulpen-Wittem.pdf,34,,"Het bevat de bestuurlijke afspraken op acht thema’s: professioneel bestuur en burgerparticipatie; wonen en ruimtelijke ordening; sociaal domein, zorg en armoede; natuur, klimaat en landbouw; leefbare dorpen en mobiliteit; economie en duurzaam toerisme; veiligheid en digitalisering; en verantwoorde gemeentefinancién.",T06; T08,T06: Overig binnen afbakening; T08: Bereikbaarheid van kernen en buitengebied,PRO Gulpen-Wittem - DOE'22 - Gulpen Wittem Lokaal,1,1,Probleem,,Ja,H14 volledige paginatekstscan
H14-1701,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,3,,"We hebben gewerkt aan betaalbare woningen, een nieuw busstation, twee nieuwe zwembaden, een bibliotheek in Schalkwijk, Huizen van de Wijk en het nieuwe Frans Hals Museum.",T03,"T03: Spoor, stations, tram en metro",,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1702,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,5,,"Daarom voeren we een afkoopregeling in voor fietsparkeren en onderzoeken uitbreiding naar andere winkelstraten. → We zetten in op dubbelruimte gebruik, zoals parkeerhubs onder sportvelden of sport- en beweegvoorzieningen op daken.",T11,"T11: Kennis, data, monitoring en capaciteit",,2,3,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1703,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,5,,Daarom voeren we een afkoopregeling in voor fietspar keren en onderzoeken uitbreiding naar andere winkelstraten.,T02; T11,"T02: Fietsnetwerk en routekwaliteit; T11: Kennis, data, monitoring en capaciteit",in een vooroverleg een advies te →We streven naar een goede balans,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-1704,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,5,,→Bij het realiseren van wonen boven winkels is fietsparkeren een knelpunt.,T02; T11,T02: Fietsparkeren; T11: Overig binnen afbakening,in een vooroverleg een advies te →We streven naar een goede balans,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-1705,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,5,,"→We zetten in op dubbelruimte gebruik, zoals parkeerhubs onder sportvelden of sport- en beweeg voorzieningen op daken.",T05,T05: Overig binnen afbakening,in een vooroverleg een advies te →We streven naar een goede balans,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1706,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,8,,→We richten de schoolomgeving zo in dat meer kinderen zelfstandig naar school kunnen lopen of fietsen.,T01; T02,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Voetgangersnetwerk en lopen,→We blijven actief betrokken bij Kansengelijkheid en,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1707,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,14,,"Duurzaamheid en luchtkwaliteit → We stellen extra middelen beschikbaar voor laadinfrastructuur en voeren de laadvisie uit op basis van actuele data, voor elektrisch rijden én varen.",T07; T11,"T07: Elektrificatie en zero-emissie; T11: Kennis, data, monitoring en capaciteit",,1,1,Kennis- of capaciteitsvraag,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1708,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,14,,"✓ We voeren de geplande nulemissiezone brom- en snorfiets in en volgen de routekaart voor nieuwe categorieën (touring cars, taxi’s, etc.",T09,T09: Luchtvaart en taxi,,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1709,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,16,,→We zorgen voor voldoende zitplekken en watertappunten langs wandel -en hardlooproutes.,T02,T02: Voetgangersnetwerk en lopen,blijven voor alle inwoners en →We staan open voor nieuwe,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-1710,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,17,,"Actiepunten Verkeersveiligheid en mobiliteit → We investeren in veilige straten, zodat kinderen vanaf acht jaar zelfstandig naar school kunnen lopen en fietsen, waaronder inzet op autovrije schoolstraten en verkeersveiligheid rond scholen.",T01; T02,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Voetgangersnetwerk en lopen,,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1711,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,17,,Mobiliteit De straat is meer dan een plek voor auto’s of een route van A naar B.,T04,"T04: Doorstroming, verkeersdruk en ontsluiting",,1,1,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-1712,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,17,,Deze lessen worden vervolgens gebruikt bij het uitvoeren van beleid. Parkeren is en blijft voor veel mensen een belangrijk thema.,T05; T11,T05: Parkeercapaciteit en parkeerdruk; T11: Interbestuurlijke samenwerking,5 De straat is van iedereen,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-1713,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,17,,Dit gaat van spelen tot flaneren en van parkeren tot groen.,T05,T05: Parkeercapaciteit en parkeerdruk,5 De straat is van iedereen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1714,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,17,,"Dit gaat van spelen tot flaneren en van parkeren tot groen. De komende periode ronden we het traject met onze stadsadviseur mobili teit af, maar het leren van deze experimenten wordt verankerd in de organisatie.",T05; T11,"T05: Parkeercapaciteit en parkeerdruk; T11: Kennis, data, monitoring en capaciteit",5 De straat is van iedereen,2,2,Innovatie of kans,,Nee,H14 volledige paginatekstscan
H14-1715,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,17,,"Mobiliteit De straat is meer dan een plek voor auto’s of een route van A naar B. Het is een openbare ruimte waar mensen elkaar ontmoeten, bewegen en met elkaar verbonden zijn.",T06,T06: Herverdeling van openbare ruimte,5 De straat is van iedereen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-1716,Haarlem,Rechtstreeks,Rechtstreeks,Noord-Holland,SRC-038,Haarlem.pdf,17,,Parkeren is en blijft voor veel mensen een belangrijk thema.,T05,T05: Parkeercapaciteit en parkeerdruk,5 De straat is van iedereen,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
