H14-2096,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,19,"Strategische investeringsagenda De afgelopen jaren hebben we met gerichte investeringen mooie resultaten bereikt, bijvoorbeeld op het gebied van infrastructuur en mobiliteit, investeringen in campussen en de herinrichting van de binnenstad.",T11,"T11: Visies, programma’s en uitvoering",,1,2,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-2097,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,"Daarnaast onderzoeken we of een maximum snelheid van 70 km/u op de Overijsselselaan mogelijk is. Ook wordt in deze periode de knip bij de Stationsweg gerealiseerd, zodat de verkeersveiligheid, de leef kwaliteit in de aangrenzende gebieden en de door stroming van het openbaar vervoer worden verbeterd.",T01; T03; T11,"T01: Veilige inrichting en snelheid; T03: Spoor, stations, tram en metro; T11: Kennis, data, monitoring en capaciteit",We verbeteren de leefbaarheid door de woningmarkt,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-2098,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,"Steeds zoeken we een goede balans tussen bereikbaarheid, duurzaamheid, veiligheid en leefkwaliteit en kijken we kritisch naar de fasering (wat moet nu, wat kan later).",T11,"T11: Visies, programma’s en uitvoering",We verbeteren de leefbaarheid door de woningmarkt,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2099,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,"Strategische investeringsagenda De afgelopen jaren hebben we met gerichte investeringen mooie resultaten bereikt, bijvoorbeeld op het gebied van infrastructuur en mobiliteit, investeringen in campussen en de herinrichting van de binnenstad. We willen daarom doorgaan met strategische investeringen die de woningbouw versnellen, de leefbaarheid verbeteren en de kenniseconomie aanjagen.",T06; T11,"T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T11: Kennis, data, monitoring en capaciteit",We verbeteren de leefbaarheid door de woningmarkt,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-2100,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,Voor de mobiliteitshubs kijken we naar,T07,T07: Mobiliteitshubs en ketendiensten,We verbeteren de leefbaarheid door de woningmarkt,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-2101,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,"We letten op praktische zaken zoals parkeren en zorgen dat het beheer en onderhoud van de openbare ruimte goed op orde is, zowel in de stad als in het buitengebied.",T05; T06,T05: Parkeercapaciteit en parkeerdruk; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,We verbeteren de leefbaarheid door de woningmarkt,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-2102,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,"We maken onderscheid tussen noodzakelijke en wenselijke investeringen. We denken nu aan ontwikkelgebieden zoals de Weaze, Prinsentuin, Vlietzone, Nijehove, de oostkant van de binnenstad (omgeving Tweebaksmarkt en Korfmakersstraat), Spoorzone/Spoordok, Cambuur plein, Groene Ster, De Werp en Grou.",T03,"T03: Spoor, stations, tram en metro",We verbeteren de leefbaarheid door de woningmarkt,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2103,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,"We zetten in op subsidies en cofinanciering om kosten niet alleen te dragen en meer mogelijk te maken. We maken onderscheid tussen noodzakelijke en wenselijke investeringen. We denken nu aan ontwikkelgebieden zoals de Weaze, Prinsentuin, Vlietzone, Nijehove, de oostkant van de binnenstad (omgeving Tweebaksmarkt en Korfmakersstraat), Spoorzone/Spoordok, Cambuur plein, Groene Ster, De Werp en Grou.",T03; T11,"T03: Spoor, stations, tram en metro; T11: Financiering, subsidie en cofinanciering",We verbeteren de leefbaarheid door de woningmarkt,2,2,Investering,,Nee,H14 volledige paginatekstscan
H14-2104,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,10,,"Wel werken we aan voorwaarden voor duurzame mobiliteit en schonere lucht, zoals laadinfrastructuur en mobiliteitshubs.",T07,T07: Elektrificatie en zero-emissie,We verbeteren de leefbaarheid door de woningmarkt,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-2105,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,11,21,"Daarom werken we aan een verkeersveilige inrichting van de openbare ruimte. Door wegen anders in te richten, kunnen we gedrag in het verkeer verbeteren.",T01; T06,"T01: Handhaving, educatie en veilig gedrag; T06: Herverdeling van openbare ruimte",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-2106,Leeuwarden,Rechtstreeks,Rechtstreeks,Fryslân,SRC-048,Leeuwarden.pdf,11,21,"Vervangen van kapitaalgoederen De gemeente is verantwoordelijk voor het onderhoud van veel kapitaalgoederen, zoals riolering, bruggen, openbare verlichting, gemeentelijke gebouwen en walkeringen.",T10,"T10: Bruggen, kades, sluizen en civiele kunstwerken",,1,1,Investering,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
